piano_tariff,metodo_pagamento,sesso,etacl,zona_attivaz,canale_attivaz,vas1,vas2,q01_out_ch_peak,q01_out_dur_peak,q01_out_val_peak,q01_out_dur_offpeak,q01_out_val_offpeak,q01_in_ch_tot,q01_in_dur_tot,q01_ch_sms,q09_out_ch_peak,q09_out_dur_peak,q09_out_val_peak,q09_out_dur_offpeak,q09_out_val_offpeak,q09_in_ch_tot,q09_in_dur_tot,q09_ch_sms,test
7,1,3,43.6,2,5,1,2,49,3487,29.8512,1746,10.9489,299,9966,0,279,31535,243.9097,19775,65.9056,774,42734,0,0
6,2,1,28.75,1,3,1,1,49,3786,17.9283,0,0,61,10182,0,113,12351,53.6454,0,0,111,14065,0,0
7,2,3,24.09,1,5,2,1,0,0,0,0,0,0,0,0,435,96751,302.5291,0,0,262,54666,47,0
7,2,1,17.63,1,5,2,1,0,0,0,0,0,0,0,0,485,57443,221.1097,0,0,172,19384,0,0
8,2,2,24.09,2,5,2,1,0,0,0,0,0,0,0,0,97,18430,48.4535,0,0,53,4412,5,0
8,2,3,24.59,1,5,1,1,0,0,0,0,0,0,0,0,43,1951,14.436,0,0,211,16114,12,0
8,1,3,29.67,2,3,1,1,211,17636,112.13,0,0,65,5700,0,482,48837,299.4727,0,0,464,48369,4,0
8,2,3,39.08,2,5,1,1,49,4361,34.9058,7313,21.7568,73,7372,0,19,1984,12.1264,0,0,28,2192,0,0
8,1,3,47.73,2,5,1,1,15,2928,21.5863,1759,6.4934,33,2078,11,97,11699,69.8523,0,0,49,5147,12,0
8,2,3,33.47,3,5,2,1,272,33602,142.0819,0,0,86,6585,9,221,26174,75.5545,0,0,106,6379,7,0
7,3,1,42.72,2,5,1,1,29,3352,19.3036,22,0.1591,110,9945,0,90,8372,37.7473,0,0,238,22066,0,0
8,2,2,15.47,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,45.77,1,8,1,1,0,0,0,0,0,0,0,0,39,4855,27.648,324,1.0303,46,6882,0,0
7,3,1,18.65,1,5,1,1,0,0,0,0,0,0,0,0,59,9705,38.9687,0,0,57,12442,0,0
7,1,3,25.11,1,5,2,1,37,4501,19.1151,0,0,38,2989,0,99,12051,47.6426,0,0,98,18687,0,0
7,2,1,18.65,1,5,1,1,0,0,0,0,0,0,0,0,903,134108,519.9771,0,0,335,32268,73,0
7,3,1,27.54,2,5,1,1,0,0,0,0,0,0,0,0,17,522,3.5284,0,0,42,6448,16,0
6,2,1,33.4,1,5,1,1,125,7820,46.6588,0,0,79,3672,0,24,2239,9.9847,0,0,14,833,0,0
8,2,1,44.36,1,7,1,1,41,5418,37.2381,0,0,9,902,0,204,18436,115.5231,0,0,138,10541,0,0
8,3,1,20,1,5,2,1,0,0,0,0,0,0,0,0,149,7908,38.7348,0,0,26,2003,0,0
8,2,3,21.21,2,9,2,1,0,0,0,0,0,0,0,0,1,83,0.1709,0,0,1,145,0,0
7,2,1,27.08,3,5,1,1,0,0,0,0,0,0,0,0,242,19853,92.469,0,0,213,19467,0,0
7,1,1,34.75,3,5,2,1,200,39895,189.282,5840,19.487,317,27079,0,375,67112,266.8006,0,0,287,25058,4,0
7,3,1,23.93,1,5,1,1,0,0,0,0,0,0,0,0,51,1627,10.796,0,0,62,3533,0,0
7,2,1,45.8,3,5,1,1,181.399018,25348,106.386,0,0,180,8206,0,147,30097,117.3612,0,0,182,12425,0,0
8,1,3,20,2,5,1,1,0,0,0,0,0,0,0,0,25,1833,11.972,0,0,3,259,0,0
8,2,3,24.29,1,5,1,1,0,0,0,0,0,0,0,0,5,756,4.3899,0,0,8,353,0,0
8,2,3,34.32,3,5,1,1,147,9699.4374,43.9732,0,0,82,2595,1,73,4966,32.8782,0,0,67,3356,2,0
3,1,1,40.03,1,5,1,1,52,5157,30.4601,263,0.8749,48,4842,0,70,8440,48.0635,0,0.1193,41,5573,0,0
6,3,1,38.09,3,6,1,1,19,4462,17.1262,0,0,696,17568,0,114,21317,84.2171,0,0,198,15466,0,0
7,3,1,20.65,2,5,1,1,0,0,0,0,0,0,0,0,258,37600,154.4206,0,0,120,9535,0,0
8,1,1,20.16,1,3,1,2,0,0,0,0,0,0,0,0,180,13068,85.44,0,0,56,5351,1,0
7,3,3,46.09,2,5,1,1,107,6361,57.5333,2874,13.5312,124,4673,0,137,12552,56.7049,0,0,139,14990,0,0
8,3,1,17.47,1,5,1,1,0,0,0,0,0,0,0,0,84,4324,30.7271,0,0,101,4680,1,0
8,2,3,26.75,4,5,1,1,93,11979,70.8739,0,0,0,0,0,364,32588,204.346,0,0,1,43,0,0
8,2,3,21.54,1,9,1,2,0,0,0,0,0,0,0,0,23,3802,21.7082,0,0,9,1026,32,0
8,2,3,27.11,3,5,1,1,82,13301,76.6143,0,0,163,18003,29,17,2590,15.0263,0,0,83,6270,4,0
7,2,2,30.13,2,5,1,1,57,7403,47.7557,33289,110.3152,310,35372,1,325,49258,151.4283,0,0,179,36301,3,0
8,3,1,19.73,2,5,1,1,0,0,0,0,0,0,0,0,9,577,3.8858,0,0,12,497,0,0
7,3,1,23.67,3,5,2,1,0,0,0,0,0,0,0,0,693,73441,224.3024,0,0,646,84165,131,0
7,3,1,38.09,1,5,1,2,115,17974,119.9538,2406,9.0251,387,22153,0,360,49394,205.3872,0,0,431,53521,0,0
7,2,3,24.09,1,5,1,1,0,0,0,0,0,0,0,0,23,1312,6.8338,0,0,13,569,0,0
6,2,1,32,2,5,1,1,47,3584,17.4785,0,0,48,3729,0,132,13106,58.1747,0,0,91,7591,0,0
7,2,1,27.6,2,5,1,1,223,32026,131.7631,0,0,305,35351,0,350,47701,198.2601,0,0,434,55635,0,0
7,3,1,34.85,3,5,2,1,243,14947.4123,89.9487,2445,8.3826,205,19506,3,294,22365,106.2688,0,0,175,13617,0,0
7,2,2,23.93,1,5,2,1,0,0,0,0,0,0,0,0,94,22437,80.277,0,0,230,43560,10,0
6,2,3,28.95,3,5,1,1,115,15159,63.3956,0,0,118,15202,0,196,25166,105.664,0,0,141,15612,0,0
8,2,3,41.5,3,9,1,1,0,0,0,0,0,0,0,0,5,213,1.6082,0,0,15,1086,31,0
8,2,1,28.45,1,5,1,1,62,7275,43.6783,0,0,63,4947,0,123,11232,70.25,0,0,109,8421,0,0
7,2,1,17.67,1,5,2,1,0,0,0,0,0,0,0,0,151,27674,109.5421,0,0,42,2808,0,0
8,2,3,33.27,4,5,1,1,105,7468,47.1773,3045,9.9062,144,12506,0,104,6125,42.1238,0,0,148,12152,0,0
8,2,2,19.5,2,5,1,1,0,0,0,0,0,0,0,0,71,7728,46.9273,0,0,6,1817,8,0
7,1,1,24.59,1,5,1,1,0,0,0,0,0,0,0,0,108,19020,75.7926,0,0,88,5766,8,0
7,3,1,38.39,1,5,2,1,113,7756,65.0369,16230,64.5323,471,31979,97,456,28482,137.8976,0,0,397,25586,30,0
8,1,3,38.91,4,5,2,1,95,2936,50.0158,4845,14.2284,207,8752,2,205,10123,62.1437,0,0,170,9464,0,0
7,2,1,24.42,1,5,1,1,0,0,0,0,0,0,0,0,221,41548,163.8093,0,0,137,20092,0,0
8,2,3,29.11,3,5,1,2,4,166,1.2209,211,0.8465,12,3272,0,8,441,3.0858,0,0,13,3612,0,0
7,2,1,33.96,3,5,1,1,196,41524,161.3535,0,0,153,12277,0,233,46936,172.7342,0,0,140,21984,2,0
8,2,2,42.72,1,5,1,1,6.3801389,6929,40.3534,0,0,102,9860,1,39,5475,32.0797,0,0,80,11885,0,0
8,2,1,17.08,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,43.73,2,5,1,1,8,299,4.9306,11858,29.8641,73,3263,0,384,57156,233.6952,0,0,238,23767,0,0
7,2,3,23.93,4,5,1,1,0,0,0,0,0,0,0,0,493,62224,279.553,0,0,183,19441,1,0
8,2,3,17.54,2,9,1,1,0,0,0,0,0,0,0,0,45,3171,30.9926,0,0,52,5008,1,0
8,2,1,35.47,2,5,1,1,32,1673,11.4447,64,0.7824,45,3222,0,30,1941,13.0442,0,0,35,2281,0,0
8,1,3,45.86,3,5,1,1,21,1692,10.4014,1765,5.2074,52,6645,0,15,2942,16.6216,0,0,39,3518,0,0
7,2,1,26.62,3,5,1,2,312,48470,196.3373,0,0,423,39335,4,402,66357,252.6662,0,0,424,58466,31,0
7,2,2,38.65,2,5,1,2,64,6001,74.1121,23248,197.8443,199,42858,1,0,0,0,0,0,27,1413,1,0
7,3,1,40.42,2,5,1,1,178,8692.57782,63.9544,7600,34.8056,445,14701,0,271,23630,108.191,0,0,296,28218,0,0
8,3,1,28.13,3,5,2,1,65.4424106,9869,61.0963,0,0,73,10174,44,123,8840,57.9935,0,0,90,9447,27,0
8,3,1,43.14,3,2,1,1,30,1660,11.6038,0,0,59,3522,0,121,10664,66.9271,0,0,238,19733,0,0
7,3,1,38.59,3,5,1,1,95,13285,74.346,172,0.6435,101,7742,0,52,3944,18.7742,0,0,33,2119,0,0
7,2,2,27.04,3,5,1,1,122,9281,44.1395,0,0,512,24694,1,159,17085,74.4829,0,0,185,10982,0,0
3,3,2,44.95,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0
7,1,1,28.45,3,6,1,1,16,1841,7.9095,0,0,8,138,0,13,2330,9.2611,0,0,3,839,0,0
7,3,1,36.98,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,20.65,1,5,1,1,0,0,0,0,0,0,0,0,22,1620,10.5724,0,0,12,549,0,0
6,3,1,47.27,3,6,1,1,184,31023.8749,112.8345,0,0,100,10329,0,230,26798,114.8264,0,0,133,11543,0,0
7,2,1,24.55,1,5,2,1,0,0,0,0,0,0,0,0,190,28125,115.1993,0,0,124,11449,0,0
8,2,1,23.5,3,5,1,1,0,0,0,0,0,0,0,0,12,1752,10.2166,0,0,16,1759,0,0
8,3,3,17.86,2,5,1,1,0,0,0,0,0,0,0,0,17,3895,21.7113,0,0,0,0,0,0
3,1,1,35.63,1,5,1,1,48,8705,47.3075,4481,16.0319,110,16406,0,80,14973,81.6291,6184,22.2092,88,14503,0,0
3,3,1,42.95,1,4,1,1,46,8118,44.2443,8877,26.896,27,1731,2,45,7105,38.8882,3592,11.4679,29,2905,0,0
7,3,1,35.34,1,7,2,1,0,0,0,0,0,0,0,0,228,26747,114.3436,0,0,179,23016,0,0
8,2,1,50.32,1,5,2,1,0,0,0,0,0,0,0,0,20,2066,8.5598,0,0,33,1908,0,0
7,2,3,22.81,1,3,1,1,0,0,0,0,0,0,0,0,100,25786,97.8521,0,0,97,21130,0,0
7,2,3,36.45,3,5,1,1,20,5091,19.3656,0,0,69,13394,0,72,55259,195.119,0,0,46,20572,0,0
6,3,1,32.13,4,5,1,1,54,3755,18.3399,0,0,132,6226,0,186,10715,55.6281,0,0,106,6940,1,0
7,1,3,41.4,3,5,1,1,132.600382,67811,213.1004,0,0,192,66164,0,194,41674,161.6634,0,0,173,39981,1,0
8,2,1,17.14,1,5,2,1,0,0,0,0,0,0,0,0,24,1561,10.2956,0,0,7,27,0,0
7,2,3,27.96,3,5,2,1,209,32037,130.3563,0,0,298,21405,7,255,37556,150.0199,0,0,219,15044,0,0
8,3,1,26.45,1,5,2,1,150,9892,66.1695,0,0,115,6181,0,124,8933,52.581,0,0,81,5966,0,0
8,3,1,20,2,5,1,1,0,0,0,0,0,0,0,0,61,3607,24.7765,0,0,36,1864,0,0
7,1,1,42.72,3,5,1,2,132,27314,146.5178,4789,14.2346,248,16399,0,83,18008,96.1829,459,1.8897,145,11186,0,0
3,2,1,33.11,4,3,2,1,372,31405,191.1164,10010,39.8978,207,14216,3,280,27108,91.0095,2299,7.0119,164,13510,0,0
7,1,3,46.72,2,5,1,1,8,626,5.1098,2041,5.1759,44,5666,0,64,10304,41.6275,0,0,71,12617,0,0
6,3,1,34.98,2,5,2,1,192,30739,124.2946,0,0,261,27169,9,283,44974,182.0671,0,0,192,19336,11,0
7,2,1,26.22,4,5,1,1,195,25581.8302,94.5075,0,0,217,42602,4,298,30532,134.5355,0,0,432,51638,0,0
7,3,1,22.78,1,5,1,1,0,0,0,0,0,0,0,0,5,380,1.8076,0,0,21,891,0,0
7,2,1,27.96,1,5,1,1,425,41976,186.443,0,0,190,14135,0,388,49226,207.2634,0,0,195,25086,0,0
7,2,1,26.13,1,5,1,2,111,9508,43.7759,0,0,75,8172,0,103,13093,55.1333,0,0,84,9754,0,0
8,2,3,43.34,4,5,2,1,0,0,0,0,0,0,0,0,100,11452,68.7941,0,0,54,5877,0,0
3,3,1,44.72,1,3,1,1,10,751,4.6874,23,0.1617,2,88,0,19,2929,16.2116,782,3.1235,79,6294,0,0
7,3,1,34.98,2,5,2,1,117,23160,110.4619,17573,49.7513,239,40972,0,191,33338,107.6224,0,0,152,19529,1,0
8,2,3,19.6,2,9,1,1,0,0,0,0,0,0,0,0,38,9084,50.4646,0,0,38,9232,3,0
3,1,1,44.78,1,5,1,1,29,6309.35149,18.3637,1507,5.7915,63,6004,0,0,0,0,0,0,0,0,0,0
8,3,3,47.24,3,5,1,1,0,0,0,0,0,0,0,0,22,865,6.7041,0,0,38,3722,0,0
7,1,1,42.75,1,5,1,1,905,134663,551.0926,0,0,348,30828,239,0,0,0,0,0,530,47476,818,0
8,2,3,23.83,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,42.59,2,5,1,1,31,2955,16.0282,530,1.5721,56,3429,0,14,1453,8.8903,0,0,34,1329,0,0
8,2,3,19.18,1,7,1,1,0,0,0,0,0,0,0,0,9,575,3.8745,0,0,22,1006,4,0
8,3,1,35.47,2,5,1,1,45,4130,24.7398,432,1.5112,35,1545,0,102,8415,53.649,0,0,52,3633,0,0
8,2,2,26.75,1,9,1,1,54,4331,27.7658,0,0,17,1206,0,6,228,1.788,0,0,12,2347,0,0
8,3,1,23.67,3,5,1,1,0,0,0,0,0,0,0,0,46,2284,16.35,0,0,48,3326,0,0
8,2,1,23.18,4,7,1,2,0,0,0,0,0,0,0,0,135,16990,100.8847,0,0,76,11463,0,0
7,3,1,25.6,3,5,1,1,138,10483,49.8768,0,0,53,1442,0,219,13499,68.1873,0,0,140,9519,0,0
7,2,1,34.32,4,3,1,2,0,0,0,0,0,0,0,0,238,24797,104.7519,0,0,109,10704,0,0
8,1,1,39.93,3,5,1,1,16,1160,7.297,0,0,15,634,0,13,650,4.6724,0,0,16,949,0,0
8,3,1,23.5,2,5,2,1,0,0,0,0,0,0,0,0,69,4437,26.6642,0,0,37,1859,0,0
8,2,3,23.67,1,5,1,1,0,0,0,0,0,0,0,0,29,1329,9.8034,0,0,54,3586,0,0
7,2,3,30.98,2,2,1,1,24,3544,22.832,2367,7.6627,25,10050,3,32,8298,31.5049,0,0,22,6549,0,0
4,3,1,29.44,1,5,2,1,414,53993,268.9542,5988,18.0311,404,27963,0,358,47727,239.9851,4710,15.0816,340,36744,0,0
7,2,1,40.42,3,5,1,1,54,3909,22.2361,2243,16.6423,32,1126,0,39,5826,23.7229,0,0,9,1162,0,0
8,3,3,16.65,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,2,41.57,2,5,2,1,14,1282,18.9013,2360,6.795,88,5731,0,143,10156,66.8027,0,0,140,8907,0,0
8,2,3,22.95,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,0,0
8,3,1,32.45,2,5,1,2,39,2657,16.9553,670,2.9423,18,1343,0,52,4211,26.9446,0,0,33,3031,0,0
7,3,1,43.18,1,5,2,1,190,14784,89.7716,4051,14.6312,122,15496,0,156,15006,83.3629,808,3.7278,141,22524,0,0
7,2,1,25.44,4,5,1,1,4,141,0.8924,0,0,24,407,0,571,70783,299.4138,0,0,182,24226,0,0
7,2,3,24.59,4,3,1,1,0,0,0,0,0,0,0,0,7,356,1.9331,0,0,0,0,0,0
8,2,3,19.57,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1,17.77,1,7,2,1,0,0,0,0,0,0,0,0,311,22775,98.0561,0,0,299,23460,0,0
8,3,3,21.67,2,5,2,1,0,0,0,0,0,0,0,0,120,30269,60.3552,0,0,5,795,0,0
7,2,1,27.57,2,5,1,1,0,0,0,0,0,0,0,0,402,50438,212.5148,0,0,260,33525,0,0
7,3,1,38.42,2,5,1,2,251.221131,48996,257.3081,14279,41.0883,127,21430,0,243,38860,156.2267,0,0,155,28599,0,0
8,3,1,14.81,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,17.08,2,5,1,1,0,0,0,0,0,0,0,0,8,621,4.0077,0,0,1,106,0,0
7,2,3,25.67,1,5,2,1,0,0,0,0,0,0,0,0,194,31061,121.4066,0,0,108,22738,0,0
8,2,3,17.04,3,9,1,1,0,0,0,0,0,0,0,0,27,2222,14.0678,0,0,25,2444,1,0
7,3,1,44.42,2,5,1,2,172,12124,79.8819,0,0,278,19686,11,216,14424,71.3289,0,0,275,27783,34,0
7,2,3,16.95,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,28.45,2,5,2,1,-12.668378,1370,9.9733,0,0,53,4881,0,54,5735,34.8546,0,0,74,8130,0,0
8,3,3,35.9,2,5,1,1,47,3347,50.8002,7960,21.3178,193,7380,0,60,3386,23.4415,0,0,47,2492,0,0
8,2,3,16.55,3,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1,39.57,2,5,1,1,63,4866,23.0448,0,0,180,10481,0,79,8756,37.8134,0,0,240,20085,0,0
7,2,1,24.42,4,5,2,1,0,0,0,0,0,0,0,0,357,66585,263.1539,0,0,4,713,0,0
7,3,3,36.39,2,7,1,1,44,2984,19.0624,3699,10.5729,465,31601,0,20,1242,6.2863,0,0,188,27086,0,0
7,2,1,23.01,3,5,2,1,0,0,0,0,0,0,0,0,402,49331,209.0607,0,0,121,11016,1,0
7,1,1,28.06,2,2,1,1,108,14370,59.9891,0,0,259,12605,0,541,80374,334.3867,0,0,318,35421,0,0
7,3,1,29.27,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,164,0,0
7,3,3,38.09,2,5,1,1,55,4110,33.8088,2668,9.1893,67,2211,0,189,26819,110.5574,0,0,139,14101,34,0
3,2,1,39.93,3,5,2,1,102,9166,55.1276,1026,3.3296,94,9478,0,67,6431,37.9777,96,0.4504,112,14155,0,0
8,1,1,23.31,2,5,1,1,0,0,0,0,0,0,0,0,38,1265,10.3033,0,0,136,9979,0,0
6,2,1,30.98,2,5,1,1,55,6680,28.3814,0,0,11,247,0,136,15954,68.2673,0,0,29,5514,0,0
3,3,1,43.8,1,5,1,1,15,525,3.8962,307,1.5024,12,366,0,0,0,0,0,0,0,0,0,0
7,1,2,21.01,2,5,1,1,0,0,0,0,0,0,0,0,19,4212,16.2767,0,0,38,1850,0,0
3,1,1,38.59,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,29.93,2,4,1,1,6,203,3.4065,554,1.5504,51,3734,0,76,8361,87.4356,0,0,58,4733,0,0
7,2,1,28.45,3,8,1,1,160,25010,105.0293,0,0,81,9350,0,144,24845,99.3064,0,0,155,21756,0,0
8,3,2,18,3,5,1,1,0,0,0,0,0,0,0,0,43,3895,24.3954,0,0,84,6329,0,0
7,2,3,29.24,1,5,2,1,108,46738,91.0942,31648,56.19,1,8,8,228,39470,153.3345,0,0,199,28233,1,0
8,2,3,28.13,3,5,1,1,124,12993,79.3727,0,0,103,10986,0,7,1147,6.6003,0,0,2,174,0,0
7,2,3,23.67,3,5,1,2,0,0,0,0,0,0,0,0,303,30749,135.6877,0,0,93,10818,0,0
8,2,1,27.83,1,7,1,1,0,0,0,0,0,0,0,0,3,106,0.8532,0,0,2,10,0,0
8,1,1,22.78,1,5,2,1,0,0,0,0,0,0,0,0,87,10415,55.2542,0,0,118,14870,1,0
6,2,3,32.09,1,3,1,1,0,0,0,0,0,0,0,0,28,2146,10.184,0,0,53,4844,0,0
8,2,3,41.54,4,9,2,1,0,0,0,0,0,0,0,0,62,3162,20.8773,0,0,35,11134,23,0
7,1,3,40.42,3,5,1,1,383,46654,197.9992,0,0,110,16279,5,383,65754,262.9137,0,0,138,18018,4,0
7,3,1,28.03,3,5,1,1,57,14829,56.2799,0,0,7,879,0,41,9603,36.8683,0,0,2,10,0,0
7,2,1,20.98,2,9,1,1,0,0,0,0,0,0,0,0,137,14576,63.5815,0,0,64,5057,0,0
8,2,3,23.01,1,9,1,1,0,0,0,0,0,0,0,0,23,986,7.4272,0,0,14,629,0,0
8,3,3,30.75,3,5,1,1,45,2558,16.9894,902,3.4288,41,2162,0,78,5190,34.645,0,0,123,10715,0,0
8,2,2,33.73,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,1,29.44,1,5,1,1,38,2941,13.9195,0,0,70,3814,0,31,3474,15.0088,0,0,23,735,0,0
7,1,1,16.78,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,24.59,2,5,1,1,0,0,0,0,0,0,0,0,16,1632,10.0141,0,0,0,0,0,0
7,3,1,26.91,2,5,1,1,0,0,0,0,0,0,0,0,362,27150,129.6575,0,0,482,36963,0,0
8,3,1,31.63,1,5,2,1,104,10836,65.0121,717,2.8555,128,15207,8,78,6034,38.9682,0,0,102,16682,10,0
8,2,3,22.49,1,9,1,1,0,0,0,0,0,0,0,0,35,3982,102.6293,0,0,22,3200,0,0
3,3,1,36.06,1,4,1,1,13,2049,11.3104,682,2.6623,15,1373,0,27,3299,18.8388,782,3.3301,30,1025,0,0
8,2,2,22.91,4,9,1,1,0,0,0,0,0,0,0,0,14,565,4.1337,0,0,15,1134,1,0
8,2,1,18,1,5,1,1,0,0,0,0,0,0,0,0,148,8127,56.8206,0,0,20,1341,0,0
8,3,2,23.01,1,5,1,1,0,0,0,0,0,0,0,0,19,1706,10.7031,0,0,4,235,0,0
7,2,3,17.63,2,5,1,1,0,0,0,0,0,0,0,0,467,45406,202.3375,0,0,195,19755,26,0
7,1,3,27.57,4,2,1,1,353,19585.5427,111.643,0,0,128,6855,9,287,20245,98.2348,0,0,235,14992,17,0
8,3,2,31.21,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,19.8,2,9,1,1,0,0,0,0,0,0,0,0,27,1474,10.34,0,0,16,816,0,0
7,1,1,45.7,1,5,1,1,441,40332,217.0477,4807,14.686,629,67679,0,39,3881,41.5675,0,0,1,215,0,0
7,2,1,19.73,2,3,1,2,0,0,0,0,0,0,0,0,302,41307,162.1308,0,0,127,16873,36,0
8,2,3,21.31,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0
8,3,1,23.5,2,5,1,1,0,0,0,0,0,0,0,0,87,7428,46.9387,0,0,20,1016,2,0
8,2,1,34.49,1,5,1,1,5,304,1.9956,351,1.4084,6,164,0,3,120,0.8935,73,0.2887,16,372,0,0
8,2,2,16.16,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,43.4,2,5,2,1,21,936,7.2578,375,1.7658,6,188,6,33,2138,13.9485,0,0,10,914,2,0
7,2,1,29.73,3,5,2,1,355,64411,304.3682,3067,9.0375,159,15891,0,194,23861,99.5331,0,0,140,19172,0,0
8,1,2,45.44,4,5,1,1,2,49,0.5423,279,1.1532,2,11,0,123,4309,34.679,0,0,77,2304,0,0
8,2,2,15.83,4,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,24.59,1,5,1,1,0,0,0,0,0,0,0,0,42,4207,25.891,0,0,54,6993,0,0
7,1,1,19.54,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,1,23.5,1,7,1,1,0,0,0,0,0,0,0,0,112,9014,57.6454,0,0,59,3971,9,0
7,2,3,45.18,1,5,2,1,57,5037,30.393,7476,24.3664,132,21657,5,92,11326,64.9956,5922,24.2699,84,18512,19,0
7,2,3,36.78,3,5,1,1,145,12246,56.4885,0,0,142,10221,0,252,19372,91.7589,0,0,201,12519,1,0
6,1,3,33.47,2,5,1,1,29,3468,20.3892,0,0,23,2804,0,14,1663,7.0977,0,0,20,1724,0,0
8,2,2,18,1,9,1,1,0,0,0,0,0,0,0,0,28,2840,17.3406,0,0,4,352,2,0
8,2,3,43.6,4,5,2,1,134.539377,5171,36.9251,0,0,148,20968,0,147,7853,45.0041,0,0,96,10945,0,0
6,2,1,29.44,1,7,1,1,109,9304,42.8757,0,0,68,7737,0,225,19826,90.616,0,0,205,26528,22,0
7,3,3,27.96,3,5,2,1,527,59691,257.2808,0,0,393,44959,0,423,114232,431.884,0,0,457,73326,0,0
6,2,3,31.63,1,5,2,1,94,12070,67.4358,0,0,80,7608,0,37,4879,18.499,0,0,46,4969,0,0
7,3,1,35.47,3,5,2,1,160,26667,107.1478,0,0,131,11032,0,285,28995,126.566,0,0,184,15772,0,0
7,2,3,31.44,1,5,2,1,308,14092,84.7609,0,0,332,23478,1,313,33407,84.7816,0,0,285,20686,8,0
8,2,3,15.47,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,34.45,2,5,1,1,5,615,3.6668,0,0,11,729,0,107,9930,61.9237,0,0,190,18399,76,0
7,3,3,32.45,2,5,1,1,54,2087,20.7616,8208,33.8796,305,17149,0,190,26443,109.383,0,0,148,15956,0,0
8,3,1,35.18,2,5,2,1,0,0,0,0,0,0,0,0,93,11496,45.4709,0,0,118,11668,0,0
8,2,1,35.54,1,5,2,1,0,0,0,0,0,0,0,0,26,1836,8.9264,0,0,8,1715,0,0
6,1,1,33.8,2,5,1,1,32,3138,13.9696,0,0,23,1632,0,80,10119,42.6495,0,0,18,2521,0,0
7,3,1,41.08,1,3,1,1,242,26486,114.8972,0,0,182,26029,0,364,56861,230.7302,0,0,244,33304,0,0
6,2,1,33.47,2,5,1,1,249,25936.4938,108.5794,0,0,244,17782,0,343,31241,141.4942,0,0,284,26755,0,0
7,3,1,25.6,4,5,1,1,454,57680,242.8117,0,0,167,7513,0,586,83536,344.3099,0,0,210,17457,0,0
7,1,1,20.78,2,5,1,1,0,0,0,0,0,0,0,0,426,57889,240.7314,0,0,354,34491,0,0
8,2,1,19.8,1,5,1,1,0,0,0,0,0,0,0,0,106,6052,42.4688,0,0,90,5202,0,0
4,1,1,44.19,1,2,2,1,231,40345,192.7577,1544,4.8635,186,12671,2,436,74624,349.7797,3961,13.3241,252,34296,2,0
8,3,2,20.49,1,2,1,1,0,0,0,0,0,0,0,0,34,4597,27.0644,0,0,24,4839,0,0
7,2,1,26.45,2,5,1,1,116.276456,4701,23.9269,0,0,32,1726,0,230,18009,84.8575,0,0,40,1971,1,0
6,2,1,31.47,2,5,1,1,70,9045,40.9173,0,0,100,13271,0,130,17138,71.3594,0,0,154,18355,0,0
7,3,1,21.67,2,5,2,1,0,0,0,0,0,0,0,0,77,6044,28.4924,0,0,230,26325,0,0
7,3,1,26.45,1,5,1,1,109,8614,40.4257,0,0,133,15737,0,77,9361,39.7667,0,0,177,36098,4,0
7,2,1,26.62,1,5,1,1,151,12036,56.3976,0,0,145,9851,7,272,23713,108.5773,0,0,325,29126,0,0
8,2,1,19.8,2,5,1,2,0,0,0,0,0,0,0,0,129,10230,50.5477,0,0,48,3203,0,0
3,1,3,48.26,2,5,1,1,84,10472,59.6213,5056,15.3248,48,2593,1,46,2634,17.5642,2401,8.3723,20,1148,0,0
